country,country_iso,core_city,uc_id,circuity,elev_iqr,elev_mean,elev_median,elev_range,elev_std,elev_res_mean,grade_mean,grade_median,intersect_count,intersect_count_clean,k_avg,length_mean,length_median,m,n,orientation_entropy,orientation_order,prop_4way,prop_3way,prop_deadend,straightness,uc_names,world_region,world_subregion,resident_pop,area,built_up_area,night_light_em,gdp_ppp,un_income_class,un_dev_group,transport_co2_em_fossil,transport_co2_em_bio,transport_pm25_em,pm25_concentration,climate_classes,avg_elevation,avg_precipitation,avg_temperature,land_use_efficiency,pct_open_space,centroid_lat,centroid_lng
china,CHN,hezhang,10578,1.2028457589749042,20.845000000000027,1539.147866666667,1531.52,178.68000000000006,33.70487779653383,152.70000000000013,0.030718691588785024,0.0213,60,56,2.853333333333333,546.2574672897194,313.724,107,75,3.3601698247961664,0.19296828768133745,0.26666666666666666,0.52,0.2,0.8313617872770532,Hezhang,Asia,Eastern Asia,74104,16.0,2.19927382469,14.223361634,266875760,UMIC,LDC,42.8434573447648,,0.00286236325976001,18.1483,"Mild temperate with dry winter, and  Warm summer",1593.63702495,1045.80004883,13.1770446301,-20.3211,86.25,27.1136017791,104.710058304
china,CHN,hezhou,11775,1.0279053301448842,5.1799999999999935,110.62267605633802,110.21,33.83000000000001,4.6510448078838005,152.7000000000005,0.008272875816993453,0.0056500000000000005,175,157,2.8732394366197185,468.895892156863,258.95500000000004,306,213,3.3287673713970456,0.21844222121976176,0.23943661971830985,0.5539906103286385,0.1784037558685446,0.9728522371404078,Hezhou,Asia,Eastern Asia,167042,53.0,21.0234584808,10.877003338,914538304,UMIC,LDC,34120.8220636333,289.688420413612,8.54014337115524,35.57895,"Mild temperate, fully humid, and  Hot summer",115.146042349,1779.32504272,19.0789446831,258.5805,60.34,24.4165948223,111.562457504
china,CHN,hezuo,10130,1.0658557935583766,22.69250000000011,2902.32464,2899.05,157.26999999999995,19.02412400208184,152.70000000000005,0.026834394904458592,0.01485,184,170,2.512,231.35068789808895,152.57500000000005,314,250,3.391406132197687,0.1672238543111334,0.1,0.636,0.264,0.9382132236308292,Hezuo,Asia,Eastern Asia,58934,15.0,1.77802693844,10.716899403,379332128,UMIC,LDC,3497.84171625509,30.5174731936481,0.85912668499067,23.6283,"Snow with dry winter, and  Warm summer",2923.62559184,480.975021362,3.04955053329,1.6183,88.13,34.9966041739,102.916823027
china,CHN,hohhot,10265,1.024667877512778,21.174999999999727,1060.7723338048115,1059.07,165.90999999999985,18.745446834072517,152.69999999999774,0.007740592616580343,0.0052,3474,2651,2.911834040546912,264.45739200129515,157.113,6176,4242,3.1156467043361897,0.3805331409842229,0.2923149457802923,0.5186232909005186,0.18104667609618105,0.9759259775248782,Hohhot; Saihan; Xincheng; Huimin; 玉泉区,Asia,Eastern Asia,1881076,260.0,162.447982788,27.269238294,17095051264,UMIC,LDC,467843.629213554,4073.76068871128,116.473993522748,45.06255,"Steppe (semi-arid), and  Cold arid",1069.18795397,386.0,6.8638535738,0.65153,37.52,40.8172565071,111.660482083
china,CHN,hong_an,11558,1.0405312661351496,7.664999999999999,58.82515,57.51000000000001,33.459999999999994,6.393262154988804,152.7000000000005,0.01527052238805969,0.0112,155,147,2.68,325.5061567164178,218.2895,268,200,3.4496898638940103,0.1181066600359758,0.225,0.545,0.225,0.9610475269179608,Hong'an,Asia,Eastern Asia,147095,25.0,8.51575088501,2.0400624967,1478559744,UMIC,LDC,3652.29139370813,21.7003819816623,0.718635421008555,63.57445,"Mild temperate, fully humid, and  Hot summer",64.7247644647,1182.75001526,16.8939957619,-1.3462,65.92,31.2846846234,114.60698767
china,CHN,hong_kong,12274,1.1007638997624811,27.330000000000005,33.290461336828464,20.38,514.24,42.49362055227868,610.8099999998652,0.055457888701110604,0.0352,9914,7326,2.8952380952380947,138.74111389425414,66.9925,16568,11445,3.5706511117048985,0.01167850324550479,0.16793359545653125,0.6737439930100481,0.13377020532983835,0.9084600250932796,Hong Kong; New Territories; Kowloon,Asia,Eastern Asia,5707660,350.0,127.058357239,40.903305961,249074450431,HIC,LDC,6721322.24108224,18830.8708175755,1903.7128164366,28.10065,"Mild temperate with dry winter, and  Hot summer",64.6775719399,2147.00003052,23.1728305817,0.6261,63.7,22.3418184491,114.118245792
china,CHN,honghu,11548,1.0230987621447991,3.075000000000003,25.880382978723425,26.0,13.47,2.3910826728549104,152.70000000000022,0.006467493112947656,0.0045,204,168,3.08936170212766,311.42353168044104,241.436,363,235,3.1149895021690224,0.3810038809190949,0.3872340425531915,0.4808510638297872,0.13191489361702127,0.9774227445096544,Honghu,Asia,Eastern Asia,93337,21.0,8.61513519287,6.717535808,692706048,UMIC,LDC,6145.05675606737,21.8333096501211,16.3887398384645,65.0757,"Mild temperate, fully humid, and  Hot summer",26.1760305524,1324.32498169,17.8225917816,-1.6973,58.95,29.8217069976,113.467735655
china,CHN,hongjiang,11272,1.083923652554298,8.570000000000023,206.69223684210525,204.935,144.42,16.595556883188884,152.70000000000013,0.01994690265486726,0.0165,66,55,2.9736842105263164,451.17245132743346,340.727,113,76,3.30846576721695,0.2346936294784059,0.3026315789473684,0.5657894736842105,0.13157894736842105,0.9225742031216596,Hongjiang,Asia,Eastern Asia,96454,12.0,2.40880084038,3.6924387601,422912864,UMIC,LDC,2274.53047579753,8.52918766883136,6.25306507503619,33.72705,"Mild temperate, fully humid, and  Hot summer",208.99150281,1378.75003052,16.9948587418,15.9126,79.92,27.2022126148,109.819647495
china,CHN,honglai,12561,1.0579824197847607,10.829999999999998,27.908383838383827,26.26,47.55,8.443091936192657,152.70000000000027,0.012622656249999996,0.0104,72,60,2.5858585858585856,776.238203125,437.6375,128,99,3.4678584920765188,0.10250777539754397,0.1919191919191919,0.5353535353535354,0.2727272727272727,0.9451952899212098,Honglai; Hongmei,Asia,Eastern Asia,120112,52.0,15.0432529449,5.2266715559,1431389696,UMIC,LDC,52152.7854990345,365.292413773253,11.2751266545074,23.59955,"Mild temperate, fully humid, and  Hot summer",33.3161348897,1581.52505493,20.4546585083,0.94692,71.08,25.061074975,118.498208582
china,CHN,hongtong,10619,1.0168889561591594,19.66249999999997,457.83508928571433,452.44,54.65000000000003,12.220384609002958,152.7000000000003,0.010591411042944782,0.0065,94,65,2.9107142857142856,585.1306871165647,307.375,163,112,2.9790266698313688,0.4745436034209988,0.4017857142857143,0.4196428571428572,0.16071428571428573,0.9833915433372884,Hongtong,Asia,Eastern Asia,114213,38.0,14.0250291824,7.389472237,878050112,UMIC,LDC,5553.27025077495,39.3397747018758,1.21281633871787,52.24345,"Steppe (semi-arid), and  Cold arid",465.203661183,501.150001526,12.568996191,0.82595,63.08,36.2441740284,111.677766459
china,CHN,hongxingcun,12278,1.0481967357824034,15.775,47.92999999999999,45.37,40.66,10.294211710317699,152.69999999999987,0.010923404255319149,0.0075,28,27,2.41025641025641,1070.4214468085108,601.02,47,39,3.1935301112200523,0.3234798731171733,0.1794871794871795,0.5384615384615384,0.28205128205128205,0.9540193800103488,Hongxingcun; Liantanglingcun; Lengshuikengcun; Zhoucun; Xincun; Laorencun; Chengwucun; Wunihucun; Zhongtiancun; Chilingcun; Hebeicun; Shangcun; Xiacun; Puqiancun; Yangzikengcun; Nanpocun; Gaoweicun; Lanxincun; Shuangtoucun; Shuidongcun; Beijiaocun,Asia,Eastern Asia,66104,21.0,2.62881278992,4.8355449665,413952096,UMIC,LDC,18701.4627667416,146.894011891171,6.07171984114087,28.2094,"Mild temperate with dry winter, and  Hot summer",47.4658354559,1959.44998169,21.5972185135,0.27438,88.3,23.5810503897,114.60756396
china,CHN,horinger,10295,1.0344182522864616,15.990000000000007,1161.8996332518338,1159.27,69.90000000000009,12.140446321077745,152.69999999999888,0.020914372469635626,0.01515,295,262,2.415647921760391,186.60827935222667,115.541,494,409,3.372252201294129,0.1830581343940596,0.06356968215158924,0.6577017114914425,0.2787286063569682,0.9667269480112284,Horinger,Asia,Eastern Asia,61457,15.0,3.17453956604,2.1128680269,593999680,UMIC,LDC,3241.83169512745,26.6201889992619,0.786212983202733,32.96015,"Steppe (semi-arid), and  Cold arid",1167.20609442,408.100006104,7.25381958485,6.082,78.87,40.3722646122,111.790624596
china,CHN,hotan,6706,1.0142038325371112,18.115000000000464,1372.4422831050215,1371.16,66.61999999999989,12.641451423353429,152.69999999999882,0.008633531157270032,0.0065,387,295,3.0776255707762563,343.3982047477745,256.375,674,438,3.2389826175706604,0.28902259187503576,0.3538812785388128,0.5068493150684932,0.11643835616438356,0.9859950908471928,Hotan,Asia,Eastern Asia,206346,35.0,11.7706012726,25.468486881,1904969472,UMIC,LDC,46776.2748116573,390.306241944569,12.7912193116951,98.73925,"Desert (arid), and  Cold arid",1378.19538351,86.8499994278,13.2204394341,0.3199,66.37,37.1096833084,79.9282762936
china,CHN,houma,10639,1.0169496067779185,4.8549999999999045,425.8982456140351,426.89,27.409999999999968,4.287358294180659,152.7000000000003,0.005656363636363636,0.0038,96,64,2.894736842105264,424.0073696969697,323.6090000000001,165,114,2.4170942346526068,0.7799102501899291,0.4473684210526316,0.3947368421052632,0.15789473684210525,0.9833328941129924,Houma,Asia,Eastern Asia,148514,22.0,10.2718791962,3.9238450426,838613888,UMIC,LDC,19001.5069691094,160.362886298475,4.70099025357335,66.8396,"Steppe (semi-arid), and  Cold arid",424.613715135,504.300010681,13.4802069664,0.28178,53.32,35.6179632813,111.34662753
china,CHN,huacheng,12359,1.0289196844063662,13.324999999999989,130.64387096774195,130.74,30.210000000000008,8.057560291394807,152.6999999999999,0.012521428571428572,0.00985,24,21,2.7096774193548385,558.2069523809523,311.9120000000001,42,31,3.2914341118984582,0.2481957423549599,0.2258064516129032,0.5483870967741935,0.2258064516129032,0.9718931566334535,Huacheng,Asia,Eastern Asia,59242,11.0,2.24875593185,2.8341857087,312704544,UMIC,LDC,6898.66698429054,56.9943253713946,1.68047776357604,24.63025,"Mild temperate, fully humid, and  Hot summer",133.39227661,1600.55004883,21.5491518974,6.6657,79.55,24.0654104421,115.615326399
china,CHN,huadian,11621,1.03525491242476,4.3700000000000045,265.2376,264.885,32.30000000000001,4.623849710755204,152.7000000000004,0.007196943231441045,0.0049,125,77,3.0533333333333332,419.3193755458515,322.534,229,150,3.017633423425327,0.4487614591399386,0.46,0.36,0.16666666666666666,0.9659456699971736,Huadian,Asia,Eastern Asia,134283,26.0,11.3656206131,7.3485002564,948937344,UMIC,LDC,0.0573608965250795,,3.83239487503269e-06,46.9426,"Snow with dry winter, and  Hot summer",269.464144021,777.574996948,3.79112005234,-2.2806,56.27,42.9726562678,126.743036313
china,CHN,huaguanying,10925,1.0240278100523734,5.429999999999993,68.88440594059405,66.375,42.46999999999999,7.583129005514723,152.6999999999983,0.007750936768149899,0.0056,497,432,2.8184818481848186,263.95569437939116,144.04700000000003,854,606,2.910203153714968,0.5189734438759752,0.2673267326732673,0.5495049504950495,0.17986798679867988,0.976535978987578,Huaguanying; Xinzhuangying; Matou; Taicheng; Guanglu,Asia,Eastern Asia,82486,43.0,13.4693965912,2.5168901599,480106624,UMIC,LDC,67335.9871510963,552.922011089516,21.0089895413978,86.24715,"Steppe (semi-arid), and  Cold arid",69.8156981677,537.799995422,14.7249042988,1.5847,68.67,36.4770356969,114.444769827
china,CHN,huai_an,11937,1.0206961738321991,3.85,11.252095693779898,10.93,14.62,2.848816974070721,152.7000000000004,0.004765797273266157,0.0029,950,728,3.228708133971292,413.7899644339061,345.431,1687,1045,3.244787665160678,0.2845601857846931,0.5062200956937799,0.3827751196172249,0.09090909090909093,0.9797234727014849,Huai'an; 淮阴区; 清江浦区,Asia,Eastern Asia,899195,144.0,75.8045196533,23.88226073,14004666368,UMIC,LDC,409340.713828477,3211.04449403503,272.973376807902,67.57615,"Mild temperate with dry winter, and  Hot summer",13.6492101606,883.425003052,15.1630003452,-4.3211,47.36,33.5980397117,119.045220846
china,CHN,huaibei,11551,1.0249090877085771,2.68,36.13556129032258,33.04,120.41,10.907634995847348,152.69999999999806,0.007781637931034499,0.0035,630,474,2.9935483870967743,457.3768724137938,290.7870000000001,1160,775,2.99695417391922,0.4626481490111641,0.3961290322580645,0.4064516129032258,0.1870967741935484,0.9756962954009246,Huaibei; Lieshan; Suixi; Xiangshan; 杜集区,Asia,Eastern Asia,862493,155.0,90.7693328857,10.880147919,5599446016,UMIC,LDC,42650.9023191213,336.924540263556,10.6683255323422,67.9416,"Mild temperate with dry winter, and  Hot summer",43.4887070912,805.300003052,15.7130527496,1.4248,41.44,33.936196794,116.790169621
china,CHN,huaibin,11536,1.0537716680149514,2.6499999999999986,35.41606451612903,35.98,12.13,2.3541498304870214,152.7000000000004,0.003993004115226336,0.0024,140,131,3.1354838709677417,486.36351028806547,379.602,243,155,2.5279015409102445,0.730049282268022,0.3548387096774194,0.5419354838709678,0.0967741935483871,0.94897218282947,Huaibin,Asia,Eastern Asia,91914,29.0,11.4944057465,2.430209007,651818944,UMIC,LDC,17881.7868041574,95.2684074205298,33.9703210849912,63.6334,"Mild temperate, fully humid, and  Hot summer",36.1165320908,998.525024414,16.3339443207,-4.4494,60.38,32.4627550517,115.410878728
china,CHN,huaihua,11246,1.0364396917540888,14.480000000000016,236.84322946175644,235.4,57.99999999999997,10.310208659824957,152.69999999999916,0.020175510204081627,0.0144,308,215,3.0538243626062322,347.1377031539887,230.096,539,353,3.3037085396559136,0.23847709153008104,0.4220963172804533,0.43626062322946174,0.1274787535410765,0.9648414740925084,Huaihua; Hecheng,Asia,Eastern Asia,478320,39.0,17.4269828796,12.747304333,3572542464,UMIC,LDC,4492.64999053406,36.47473306865,1.08064750326591,43.20555,"Mild temperate, fully humid, and  Hot summer",246.161301675,1380.22503662,16.898768425,2.0356,55.31,27.549922412,109.959298874
china,CHN,huaiji,11924,1.0747658107275195,5.1825000000000045,58.85077922077921,58.22,25.760000000000005,4.659708472530999,152.7000000000004,0.01341917808219178,0.0084,126,114,2.844155844155844,328.8989178082192,140.32399999999998,219,154,3.3902436643726737,0.1681891818972081,0.2077922077922078,0.6103896103896104,0.18181818181818185,0.9304352539118176,Huaiji,Asia,Eastern Asia,106622,22.0,7.34103488922,8.0905480006,432730112,UMIC,LDC,6340.17764973671,49.5736303285852,1.84277454297701,35.62115,"Mild temperate, fully humid, and  Hot summer",63.4033826794,1812.80004883,20.9675765038,3.2319,69.78,23.9200518869,112.173113416
china,CHN,huailai,10584,1.0254918136629243,25.095000000000034,550.6530769230768,552.5,117.83000000000004,22.01576545632863,152.70000000000047,0.011993890675241151,0.0113,179,122,3.18974358974359,342.86303215434083,307.387,311,195,2.9097219449645566,0.5192771859929581,0.4461538461538462,0.4461538461538462,0.08205128205128205,0.9751418652754807,Huailai,Asia,Eastern Asia,96989,27.0,14.3717813492,8.1156058974,553991744,UMIC,LDC,25183.3590784866,189.55693824545,13.3950585379324,38.585,"Steppe (semi-arid), and  Cold arid",543.775900118,457.474998474,6.4339287281,0.42528,46.78,40.4019507855,115.516365378
china,CHN,huaining,11957,1.0068673293680517,10.555,27.05353658536584,26.28,42.6,8.380519886257781,152.7000000000001,0.012935858585858596,0.01095,219,204,3.2195121951219514,313.769148989899,247.064,396,246,2.810215518894723,0.5800254340925557,0.45934959349593496,0.4146341463414634,0.1097560975609756,0.9931795091888006,Huaining,Asia,Eastern Asia,106315,24.0,8.13562393188,12.132074604,603718016,UMIC,LDC,23746.491762521,203.93435938219,5.95953196390965,54.79855,"Mild temperate, fully humid, and  Hot summer",31.1679146506,1418.72503662,16.8696269989,5.0572,66.08,30.7426968244,116.822534764
china,CHN,huairen,10412,1.016033134206845,24.882500000000164,1027.7372500000004,1027.0300000000002,75.40000000000009,15.89242328686442,152.70000000000016,0.00790196078431373,0.006999999999999999,202,154,2.975,424.39757983193283,284.928,357,240,2.6269648410946047,0.6811664598384561,0.4041666666666667,0.4083333333333333,0.15833333333333333,0.9842198707236444,Huairen,Asia,Eastern Asia,164219,30.0,12.8503494263,23.514472183,912182528,UMIC,LDC,9596.41682903467,82.304756879718,2.40231805272399,44.7226,"Steppe (semi-arid), and  Cold arid",1025.90414752,437.900001526,7.76862108707,1.7725,57.17,39.8149089774,113.103124896
china,CHN,huairou,10719,1.038057952666533,7.307500000000003,50.73863095238097,49.74500000000001,32.760000000000005,6.164331941650271,152.6999999999982,0.007753876739562636,0.0055,585,467,2.994047619047618,316.3686431411531,214.93599999999998,1006,672,3.2652818921229714,0.2686943987904693,0.30952380952380953,0.5401785714285714,0.12946428571428573,0.9633373526316418,Huairou,Asia,Eastern Asia,253374,53.0,29.6539325714,15.483683816,4471018496,UMIC,LDC,304102.804085909,2406.20496299099,103.051476700403,53.4279,"Steppe (semi-arid), and  Cold arid",50.8372255243,462.825012207,12.249215126,0.45902,44.06,40.3149773979,116.639397915
china,CHN,huaiyang,11311,1.016738016448416,2.8299999999999983,47.40686098654706,47.48,11.659999999999995,1.934424401443876,152.69999999999874,0.0065941358024691355,0.00435,364,249,2.905829596412556,363.25721913580253,166.1805,648,446,2.9029219802752264,0.5235591127158782,0.28923766816143504,0.5134529147982063,0.18385650224215247,0.9835375326016784,Huaiyang,Asia,Eastern Asia,140625,57.0,14.7033224106,2.7316148339,1305627520,UMIC,LDC,24400.4157204194,207.222506195191,6.06439333419168,69.10945,"Mild temperate with dry winter, and  Hot summer",47.4379271725,722.050003052,15.6469135284,-3.5008,74.21,33.7359885402,114.877929398
china,CHN,huaiyuan,11749,1.0233248859773625,3.240000000000002,20.847505567928735,20.09,44.11,3.5626285710621604,152.69999999999874,0.006693731778425654,0.0038,388,264,3.0556792873051224,321.88031341107916,243.2385,686,449,2.9894386016327754,0.4676511726396188,0.3363028953229399,0.5055679287305123,0.1358574610244989,0.9772067636612928,Huaiyuan,Asia,Eastern Asia,127952,47.0,23.9185466766,9.6147276074,922480448,UMIC,LDC,76490.5142813355,499.911211170767,108.910099027128,64.4837,"Mild temperate with dry winter, and  Hot summer",25.6545299773,960.825012207,16.0829603672,-46.8872,49.11,32.9674767301,117.214216202
china,CHN,huanan,11526,1.0457252386130589,13.090000000000005,174.22711229946518,175.05,45.33000000000001,8.515433566216956,152.70000000000047,0.009990405904059044,0.0086,156,134,2.8983957219251337,330.437081180812,211.066,271,187,2.6903027426760344,0.6477817384208506,0.2994652406417112,0.5294117647058824,0.1657754010695187,0.9562741369102804,Huanan,Asia,Eastern Asia,59988,19.0,11.3766546249,3.2673253777999998,191059360,UMIC,LDC,5509.47585692091,48.0800100771045,1.39691687492039,41.33865,"Snow with dry winter, and  Hot summer",170.565523817,578.650009155,3.76132768393,0.76961,49.51,46.2362348715,130.555355829
china,CHN,huangbu,12364,1.0443993291596945,6.219999999999999,6.955852713178293,7.16,30.68,5.110110928918142,610.8099999999984,0.010289972899729006,0.0073,207,183,2.86046511627907,220.59195121951214,140.29399999999998,369,258,3.1188967425517165,0.3782025774059688,0.29844961240310075,0.4961240310077519,0.19767441860465115,0.9574881676768048,Huangbu; Wangjingzhou,Asia,Eastern Asia,82963,17.0,4.96526527405,5.7827444077,427433760,UMIC,LDC,4404.66551915048,31.9050797223612,1.41380312062153,25.1248,"Mild temperate with dry winter, and  Hot summer",8.52987254747,2080.15005493,22.602950573,0.7961,70.76,22.7424303309,114.9500546
china,CHN,huangchuan,11521,1.01501246582082,8.045000000000002,47.991446540880496,45.85,30.739999999999995,7.813626675131501,152.70000000000044,0.009913793103448277,0.0049,109,85,2.5534591194968552,641.4898522167488,344.79699999999997,203,159,3.108280061032136,0.3857994730974553,0.2327044025157233,0.4025157232704403,0.31446540880503143,0.9852095749300186,Huangchuan,Asia,Eastern Asia,170282,49.0,19.7612857819,2.5891185753,1449099008,UMIC,LDC,63146.6905300039,494.959998785515,31.4508096395976,63.23595,"Mild temperate, fully humid, and  Hot summer",47.5664790837,998.525024414,16.3339443207,-3.8058,64.3,32.1365721458,115.049029524
china,CHN,huangdao,11788,1.0465498899909569,15.66,14.766710470538387,11.88,106.83,13.027569000389276,610.8100000000347,0.01589971256108084,0.0102,1982,1547,2.949554896142433,263.1634558781255,155.762,3479,2359,3.337624580442112,0.21129854110057644,0.3043662568885121,0.5273420941076727,0.15981348028825773,0.9555206202435708,Huangdao,Asia,Eastern Asia,581940,175.0,89.3746185303,27.191064444,6763260928,UMIC,LDC,298766.267723748,2195.51190575576,194.634499053086,54.02175,"Mild temperate with dry winter, and  Hot summer",12.49185797,734.375015259,13.4815163612,3.8961,48.93,35.9928381735,120.19289429
china,CHN,huanggang,11693,1.0211100390985637,10.447500000000002,31.033888888888914,28.28,40.74,8.288475026580816,152.69999999999936,0.012027789046653149,0.0096,282,203,3.04320987654321,322.74849492900614,248.474,493,324,3.332222020133791,0.21565977993676788,0.4228395061728395,0.4413580246913581,0.12962962962962962,0.9793263817901552,Huanggang; Huangzhou,Asia,Eastern Asia,212823,34.0,13.1631536484,12.951506664,1615606912,UMIC,LDC,144946.243148604,856.260137692869,252.936137622501,63.38565,"Mild temperate, fully humid, and  Hot summer",30.4460968548,1402.8999939,17.3822827339,-0.56531,61.29,30.4667544114,114.893978984
china,CHN,huanghua,11078,1.0128000966583337,1.5700000000000005,5.982448453608246,6.04,8.860000000000003,1.1576243656252525,152.70000000000155,0.0063883286118980144,0.0047,995,852,3.0326460481099646,148.5753155807366,87.586,1765,1164,2.401191348174882,0.7866488294501205,0.35137457044673537,0.4991408934707904,0.14518900343642613,0.987361675121708,Huanghua,Asia,Eastern Asia,62025,27.0,17.8774623871,24.237042374,389327456,UMIC,LDC,71193.9453817015,610.375234236139,18.3547775517493,83.65665,"Steppe (semi-arid), and  Cold arid",6.97918732189,564.800010681,13.8380234241,6.6002,33.78,38.3662575336,117.337842549
china,CHN,huangjiazhai,10091,1.1311287998784982,21.25,2419.9201754385963,2420.0,72.60999999999967,16.136071779360414,152.6999999999999,0.011880597014925371,0.0089,42,40,2.3508771929824563,803.7270447761192,584.068,67,57,3.3022827397821737,0.23960921580780736,0.017543859649122806,0.7192982456140351,0.2631578947368421,0.8840726185271,Huangjiazhai,Asia,Eastern Asia,61218,20.0,3.03879785538,6.942301321,413474496,UMIC,LDC,46362.439036789,390.713308126305,16.7342464007272,37.72455,"Steppe (semi-arid), and  Cold arid",2429.37411512,330.750015259,5.02184784412,1.7473,84.8,36.8987948398,101.727798707
china,CHN,huangmei,11904,1.0207389170791372,4.4525000000000015,23.178579545454554,22.845,17.26,3.44545095110836,152.70000000000047,0.008171428571428574,0.0058,157,127,3.102272727272727,370.10726373626363,309.051,273,176,3.3918848263387527,0.1668261780786644,0.4431818181818182,0.4034090909090909,0.10795454545454546,0.9796824469684352,Huangmei,Asia,Eastern Asia,114458,16.0,6.56061267853,3.3515013531,686169536,UMIC,LDC,12427.4882248157,101.93387225144,4.66825179044816,54.83615,"Mild temperate, fully humid, and  Hot summer",24.3047709536,1483.20001221,16.5543651581,-1.1685,59.0,30.0712057104,115.924504222
china,CHN,huangpi,11568,1.0560980717049282,6.2499999999999964,29.17146268656718,28.22,33.72,5.1725421955091,152.69999999999928,0.009625336322869948,0.0077,245,198,2.662686567164179,356.7534573991032,214.4215,446,335,3.4485855812311166,0.1190503462374094,0.2388059701492537,0.4865671641791045,0.26865671641791045,0.9468817591775682,Huangpi,Asia,Eastern Asia,145696,32.0,11.002122879,6.8222615346,1554280064,UMIC,LDC,133950.922180161,1058.5142617624,51.8228562099091,69.9157,"Mild temperate, fully humid, and  Hot summer",29.7653329891,1262.90002441,17.1631278992,1.5675,65.62,30.8791884492,114.36038623499999
china,CHN,huangqiao,12245,1.0299810306909654,1.91,6.404064386317918,6.4,9.82,1.442732056262917,256.85780684104407,0.007315597667638483,0.0047,418,368,2.7605633802816896,296.28545189504376,226.0865,686,497,3.1938092807576006,0.3232708484803436,0.27364185110663986,0.5613682092555332,0.15895372233400398,0.970891667130168,Huangqiao; heshi,Asia,Eastern Asia,132147,36.0,11.3024559021,9.1454978983,2391812864,UMIC,LDC,22009.2777688934,178.607766958013,5.81293834282737,71.9418,"Mild temperate, fully humid, and  Hot summer",6.82799612825,1120.375,15.6612870693,-9.3484,68.61,32.2304797297,120.207585473
china,CHN,huangshan,12258,1.05078300819662,8.067499999999995,135.27372549019614,133.17,50.97,8.825811952670804,152.69999999999854,0.01876202531645569,0.0111,435,366,2.788235294117647,285.9308016877634,180.759,711,510,3.4574654230593382,0.1114476031929108,0.16862745098039214,0.6803921568627451,0.14705882352941174,0.951671270090506,Huangshan; Tunxi,Asia,Eastern Asia,160740,33.0,14.9378032684,10.487122225,949570496,UMIC,LDC,24324.4835901087,197.142787044333,5.85375496980386,46.2954,"Mild temperate, fully humid, and  Hot summer",139.34199404,1800.20001221,16.0406444073,-1.5659,54.73,29.7056497495,118.309531676
china,CHN,huangshi,11739,1.0398702825510664,9.9225,28.586084598698484,26.17,253.23,11.85202419364994,152.69999999999888,0.01333547445255475,0.00835,784,597,2.9718004338394794,471.74616934306573,298.8855,1370,922,3.2514727511070967,0.27940398901932506,0.3091106290672451,0.5227765726681128,0.14967462039045554,0.9616584075724768,Huangshi; Daye; 西塞山区; 黄石港区; 下陆区,Asia,Eastern Asia,896046,201.0,55.1683311462,7.6418222798,6742026240,UMIC,LDC,273059.210200395,1839.98573169464,331.403534158076,59.5051,"Mild temperate, fully humid, and  Hot summer",42.7857774743,1443.54998779,17.4542222023,-5.5234,72.55,30.1711662814,115.010452093
china,CHN,huangyan,12597,1.0458943490915331,2.647500000000001,8.188550932568146,7.62,61.98,3.8332206466780607,196.40776901004668,0.0074667146282973735,0.0045,1219,1011,2.9913916786226684,276.68667673860887,195.05900000000003,2085,1394,3.2244622817144197,0.30012340744964394,0.30703012912482064,0.5552367288378766,0.12553802008608322,0.9561195171085904,Huangyan,Asia,Eastern Asia,384620,76.0,38.1289863586,16.27996059,4519397888,UMIC,LDC,242615.055136147,2093.6836937592,61.7650997489089,35.44225,"Mild temperate, fully humid, and  Hot summer",13.5324718008,1675.00003052,16.7663350105,2.134,49.83,28.6532994102,121.251648995
china,CHN,huanren,11724,1.1065416627910258,6.0900000000000025,246.74905660377357,241.0,151.53,22.629491076923948,152.69999999999987,0.01152676056338028,0.0057,39,36,2.679245283018868,471.2070281690141,250.531,71,53,3.0873394115518247,0.4006469292514888,0.3018867924528302,0.4339622641509434,0.2641509433962264,0.9037165374123408,Huanren,Asia,Eastern Asia,67127,22.0,7.39701223373,14.149492361,750305408,UMIC,LDC,0.327737487818596,,2.18967415564026e-05,37.39505,"Snow with dry winter, and  Hot summer",261.646041419,895.325027466,6.05773556232,0.30224,72.28,41.279916015,125.365944981
china,CHN,huantai,11353,1.0101733604610663,3.26,17.640932642487034,17.82,12.63,2.3407653575232623,152.70000000000047,0.005764999999999997,0.0028,174,99,3.316062176165803,428.9534781250002,382.33949999999993,320,193,2.702662408476024,0.6410732987968333,0.5958549222797928,0.27979274611398963,0.09844559585492227,0.9899290944908474,Huantai,Asia,Eastern Asia,120805,29.0,18.0693740845,5.4638550117,1327636608,UMIC,LDC,5826.42080421948,,5.49766680437699,73.42755,"Mild temperate with dry winter, and  Hot summer",17.0855368339,609.250015259,13.3059515953,2.8579,37.69,36.959031237,118.09776227
china,CHN,huarong,11448,1.0324468185019873,3.4000000000000017,32.12384105960264,31.86,34.67,3.72396739350694,152.7000000000004,0.006550241545893723,0.0045,115,112,2.7417218543046356,361.77659903381624,232.28,207,151,3.249610646641384,0.2808420876488187,0.2317880794701987,0.5298013245033113,0.2384105960264901,0.9685728911934994,Huarong,Asia,Eastern Asia,112578,22.0,8.53116226196,2.6847574142,947937984,UMIC,LDC,569.349068568348,,0.0380382734477697,59.6858,"Mild temperate, fully humid, and  Hot summer",34.4121348614,1279.125,17.6607484818,19.3538,61.23,29.5298684362,112.564241048
